,0
2025-07-28 09:00:00,-0.28508896154528873
2025-07-28 10:00:00,-0.3435270625898042
2025-07-28 11:00:00,-2.144840278629312
2025-07-28 12:00:00,0.6427803338238534
2025-07-28 13:00:00,4.367260645137229
2025-07-28 14:00:00,3.8739439038545656
2025-07-28 15:00:00,5.30674380349693
