,0
2025-07-28 09:00:00,-2.6260075659476714
2025-07-28 10:00:00,0.35195119094917615
2025-07-28 11:00:00,0.09132408099605294
2025-07-28 12:00:00,1.3112794297971846
2025-07-28 13:00:00,-0.2393631093681181
2025-07-28 14:00:00,-0.2730347885599069
2025-07-28 15:00:00,0.16009375268094073
