time,Tair_[°C],sol_[W/m2],vap_[mbar],cloud_[-],rain_[m/hr],U10_[m/s],Temp_[C],Adir,H_sw,H_lw_in,H_lw_out,H_le,H_c,H_net_atm
2025-07-02 17:00:00,28.83,250.0,17.2,0.1636,0.0,4.699983201033808,23.82848746666667,0.074,225.75724243084295,412.9175751597242,-429.2735601645168,-155.77960434464998,42.192898964598655,95.81455204599901
2025-07-02 18:00:00,29.13,245.0,13.7,0.1658,0.0,6.700027063378177,23.6358208,0.074,221.25297895540294,401.29522351493284,-428.16104227394806,-254.8779252967713,60.29198351597384,-0.1987815844097156
2025-07-02 19:00:00,28.03,89.0,13.0,0.1721,0.0,3.400017419073026,23.443154133333334,0.074,80.38490322227695,392.8814998944387,-427.05068821110086,-161.76245238440217,31.209446288975922,-84.33729118981145
2025-07-02 20:00:00,26.73,6.0,13.5,0.1759,0.0,1.299998315383524,23.354737333333336,0.074,5.419671947809879,388.55855777022305,-426.541858402802,-97.28335129971842,14.407564548144999,-115.43941543634249
2025-07-02 21:00:00,25.43,0.0,14.5,0.1968,0.0,1.099958917414646,23.266404,0.074,0.0,386.5329022141962,-426.0339631305873,-89.0815814306188,9.153861165390767,-119.42878118161914
2025-07-02 22:00:00,23.63,0.0,15.2,0.2063,0.0,0.6999586987815781,23.178070666666667,0.074,0.0,380.4228222339469,-425.52652156723616,-79.54994628852043,1.818207075699683,-122.83543854611003
2025-07-02 23:00:00,22.33,0.0,16.2,0.2039,0.0018,1.300046499168395,23.101727733333334,0.074,0.0,377.3949988814916,-425.0883256141318,-91.06710587904152,-3.889203881794767,-142.64963649347652
2025-07-03 00:00:00,20.03,0.0,20.1,0.2367,0.0003,2.3000046804300203,23.0253944,0.074,0.0,378.5747157208338,-424.6505232187225,-81.21749840053344,-20.271638868498297,-147.56494476692046
2025-07-03 01:00:00,20.03,0.0,20.5,0.308,0.0,1.5999975999982001,22.94906106666667,0.074,0.0,382.12477361839984,-424.2130590829672,-65.35298892429894,-17.027313883782124,-124.46858827264845
2025-07-03 02:00:00,19.53,0.0,20.2,0.3333,0.0,1.3000056692184077,22.88238666666667,0.074,0.0,379.8477227806268,-423.8312266439936,-63.3954252678166,-18.502904473521998,-125.8818336047054
2025-07-03 03:00:00,19.33,0.0,19.9,0.3366,0.0,1.3,22.81572,0.074,0.0,378.1783573021949,-423.4496962699798,-65.24891987789283,-19.325192249933824,-129.84545109561157
2025-07-03 04:00:00,19.33,4.0,19.3,0.3366,0.0,0.9000247218826826,22.749053333333332,0.074,3.6275205001803537,376.5279984875889,-423.06842354250114,-62.595915432505315,-17.115378121943934,-122.62419810918112
