time,Unnamed: 0,Tair_[°C],sol_[W/m2],vap_[mbar],cloud_[-],lw_[W/m2],U10_[m/s],Temp_[C],Adir,H_sw,H_lw_in,H_lw_out,H_le,H_c,H_net_atm
2025-07-17 09:00:00,393,16.86209782722983,351.2537123528597,15.566806700172274,0.9528498849207632,400.6034107564895,0.8683637374649253,20.989805,0.074,326.9954840949824,400.24118139725283,-413.09985,-70.81610098446433,-21.034817380790958,222.28589361135496
2025-07-17 10:00:00,394,17.75092920060456,488.3308060671181,14.338860364825226,0.896214879011406,394.4467777970453,0.9537878576148138,21.005424,0.074,452.97868029705984,394.09259139448227,-413.1876,-79.6336906999196,-16.4220819293459,337.8279075095422
2025-07-17 11:00:00,395,18.218450390203717,572.765876449001,13.110043796410825,0.6210730575783628,367.3794896238756,0.5658471329641291,21.06269,0.074,524.2604579425415,367.05081121252965,-413.50925,-79.22202745031163,-12.684436766896527,385.8955581116911
2025-07-17 12:00:00,396,19.06271254975809,754.5123376829006,13.073104675231235,0.7419947285108472,381.1140957402685,1.1708672813214447,21.111244,0.074,694.1919642176119,380.7753667228354,-413.7822,-91.57923473133,-10.462161443588323,559.1437387206071
2025-07-17 13:00:00,397,19.89609348202589,723.8994883532893,13.241295783044189,0.556136601832872,371.5463238297109,0.48921997557217006,21.166868,0.074,660.9896316576335,371.21823041143523,-414.09512,-72.41032135727366,-5.1675182913110564,540.5348991294683
2025-07-17 14:00:00,398,20.659142420131843,765.0877604252106,13.609547306923314,0.0,357.9419223994567,0.6779121783805682,21.205814,0.074,688.5789843826896,357.6277054404577,-414.3142,-72.48943323963057,-2.2850217812321056,557.1180258179097
2025-07-17 15:00:00,399,21.23387717697699,680.4855126123357,14.377146231329236,0.4989441339215421,378.8688350861289,0.6197720031224234,21.217709,0.074,620.1274310544051,378.53772144286927,-414.38123,-64.83664849801728,0.06465505071037662,519.5119334640299
2025-07-17 16:00:00,400,21.84667438221902,524.1686341216669,15.18968504959632,0.361478920761715,377.50296585001934,0.8260721170238701,21.241493,0.074,475.6834754004254,377.17460099837905,-414.51505,-62.59697079875493,2.5178652255413536,378.26392565957525
2025-07-17 17:00:00,401,22.14835744340587,369.029243689986,15.87132429690263,0.0,373.08952799121096,0.9523814689520612,21.26236,0.074,332.1263193209874,372.7657547350439,-414.6326,-60.12913053853867,3.7870743616048306,233.91741900214436
2025-07-17 18:00:00,402,22.252830560310485,200.5290817035148,15.164577315330169,0.235793912369811,374.68348845122256,0.8611614101968137,21.280561,0.074,181.38742775664159,374.3585930697786,-414.73502,-62.79695709587827,4.0236382031059685,82.23768606450722
2025-07-17 19:00:00,403,22.225839115770786,59.62415829928,14.867928597334451,0.0602193868334629,370.2269220490006,1.146498032342343,21.215103,0.074,53.724676405170136,369.9058244081689,-414.36646,-69.70803470614374,4.55474614323464,-55.88924282769506
2025-07-17 20:00:00,404,21.41127993641419,1.1168998961532353,17.44694154912849,0.373415077753973,383.4221054807475,1.6005630642674007,21.247244,0.074,1.0139277341159796,383.0874708949736,-414.54752,-61.335632620166585,0.8629464900893954,-90.91880337012827
2025-07-17 21:00:00,405,21.416784114064,0.0,17.010219315352167,0.313015445808546,379.43307465742856,0.8559032892949765,21.227865,0.074,0.0,379.10193558868144,-414.43845,-52.48839693523682,0.8080287397161964,-87.01687865176106
2025-07-17 22:00:00,406,20.701681936763578,0.0,17.929188198879764,0.1504797139876134,373.96065097188193,0.9008826752499098,21.209572,0.074,0.0,373.63248008646747,-414.33536,-48.433203480583686,-2.2681325016365124,-91.40421356176836
2025-07-17 23:00:00,407,20.05436644229519,0.0,18.20296952135034,0.0509329627055538,370.3377822419786,0.9505160764510829,21.204903,0.074,0.0,370.0111572644008,-414.30908,-48.46862362086231,-5.350592257271037,-98.11714064498251
2025-07-18 00:00:00,408,19.55515298144769,0.0,17.700410122506604,0.2411350851017778,369.90425455668594,1.428562016326662,21.16755,0.074,0.0,369.57674534188334,-414.09888,-59.509733093937285,-8.650259865998851,-112.6821245711778
2025-07-18 01:00:00,409,18.880439204826075,0.0,18.262633116729404,0.2818426627135707,369.59023491029416,1.6500520097515055,21.148592,0.074,0.0,369.2612815659886,-413.99228,-58.9459622066413,-13.105253391491576,-116.78221308487863
2025-07-18 02:00:00,410,18.483248622635077,0.0,17.953690712979817,0.2225437065447778,364.9217559700903,0.2367666662965721,21.12286,0.074,0.0,364.59595052139514,-413.8476,-42.31445747639256,-10.529473668272495,-102.09557583811366
2025-07-18 03:00:00,411,18.226882266775533,0.0,17.180311634000493,0.7149199284899802,389.5291309052276,0.8871121330482932,21.076178,0.074,0.0,389.18065912374607,-413.58508,-56.95913450760434,-13.913060435956716,-95.27661882762749
2025-07-18 04:00:00,412,18.094808144812987,0.2732467485478085,17.1474067174168,1.0,418.46866721507246,1.2626485524610231,21.017603,0.074,0.25521246314365315,418.0939197596317,-413.256,-62.41821591857812,-15.754874962332917,-73.07997062102628
2025-07-18 05:00:00,413,17.6953636290865,37.51125104737728,17.089062439215628,1.0,416.0585542247749,2.0027565813904427,20.998644,0.074,35.03550847825038,415.6847994401128,-413.14957,-74.78950976673693,-21.25351849643923,-58.4722869952036
2025-07-18 06:00:00,414,17.618700102401363,143.04560894604452,16.55923571092939,1.0,413.770233264949,2.0702922701974225,21.00929,0.074,133.60459875560556,413.3983110239382,-413.20923,-81.38805621252126,-22.17135067190802,30.234274379489474
2025-07-18 07:00:00,415,17.78179450730636,282.56531621945464,16.00400069671565,1.0,412.6499484979099,1.6002326484183091,21.003662,0.074,263.9160053489706,412.2795063513585,-413.17767,-78.15536039346405,-18.97599895102503,165.88647901599631
2025-07-18 08:00:00,416,18.25300123635327,457.9384823636759,15.859199851292663,1.0,414.6927712228139,0.5843895124828093,20.999275,0.074,427.7145425276733,414.32186377409573,-413.15298,-60.18963930818133,-12.264464363718043,356.42931801072905
2025-07-18 09:00:00,417,18.75761695603376,655.9529195256196,15.93615608766335,0.928319377457918,409.36578198582185,0.9056744691255757,21.089382,0.074,609.6765822737073,409.0010776105822,-413.65936,-65.28318826295194,-11.21852317082489,528.5165856575437
2025-07-18 10:00:00,418,19.70703571449457,780.9479826595925,17.069919692290554,0.0,365.1198541251096,0.9247835135274608,21.148548,0.074,702.8531843936333,364.79696210525077,-413.99213,-56.04075041289927,-6.732996899376032,590.8842727217651
2025-07-18 11:00:00,419,21.139183951848054,857.3404694927415,16.293581411004613,0.0365807383432549,369.6674886740447,1.579082927897724,21.211758,0.074,772.1495123623023,369.34418029891106,-414.34772,-70.24993951715106,-0.38293238072387914,656.5131034781822
2025-07-18 12:00:00,420,22.274963164073256,884.0207711309085,17.288139374921258,0.2152530224920479,381.27904112394856,1.4860614738197901,21.281021,0.074,799.2437439219284,380.9484828649611,-414.7376,-59.35663961468772,4.925872407369382,711.0238497162899
2025-07-18 13:00:00,421,22.763530600716308,860.3518204731936,16.619956596253758,0.0,378.5782763008106,0.8444892530133202,21.369846,0.074,774.3166384258742,378.2512889200778,-415.2382,-53.265982305064426,5.627887067463436,689.6916424110855
2025-07-18 14:00:00,422,23.964552557809725,792.6262211719642,17.537221074448386,0.0,387.4967381027148,1.1221713602536159,21.449423,0.074,713.3635990547677,387.1651110914649,-415.68707,-50.31919165111893,10.550222267440308,645.0726680086478
2025-07-18 15:00:00,423,24.442118625556414,679.0331845617357,17.636551788819116,0.0,390.2173453139435,0.7045760688802114,21.498022,0.074,611.1298661055621,389.88460488589567,-415.96127,-42.65132097772795,10.498537556673808,552.9004143770443
2025-07-18 16:00:00,424,25.07109044338904,532.5537832665024,16.967229846079448,0.0,391.2370234275373,0.7026931942201728,21.53572,0.074,479.29840493985216,390.90500768797676,-416.17407,-45.095556725480954,12.209623407229907,421.1434070439529
2025-07-18 17:00:00,425,24.895034455833127,366.55558258042186,18.83056602433484,0.5044648218039689,413.3422024458648,0.6928304290559663,21.554277,0.074,334.10393044086027,412.99095735339193,-416.27902,-35.7939145012054,11.615070004360616,306.6370210806105
2025-07-18 18:00:00,426,24.988578227474196,199.0498835559009,17.918065656625238,0.7593835081430698,432.4889062282476,0.36551083155083774,21.638689,0.074,183.28741369439652,432.1216524121883,-416.756,-36.139741950522826,10.19964059919905,172.7129527923705
2025-07-18 19:00:00,427,24.65229778775199,58.22223937131994,18.23786981471232,0.8837085032985414,445.3548541347784,0.3743252296038693,21.635998,0.074,53.967124560817325,444.97570550918755,-416.74063,-35.49148286072588,9.405954456432854,56.11667056219625
2025-07-18 20:00:00,428,24.057754682123345,0.9516673938552812,18.99701452068911,0.143889984702186,393.8035020617816,0.572380824236265,21.633738,0.074,0.8590090207793487,393.4667174154733,-416.7279,-35.700406700061464,8.457056276457834,-49.64552926078849
2025-07-18 21:00:00,429,23.19835688431488,0.0,20.04238430645684,1.7763568394002505e-17,391.0482807403103,0.4305733441965861,21.602617,0.074,0.0,390.71164692081993,-416.55212,-29.67136764974406,5.515543033229603,-49.99630171913202
2025-07-18 22:00:00,430,22.648601783635968,0.0,20.52802856357465,0.0,389.5901731890466,0.7082962295289356,21.554895,0.074,0.0,389.2533775924364,-416.28247,-30.30118793324038,4.281706460772579,-53.04857458315642
2025-07-18 23:00:00,431,21.95310002435724,0.0,21.098172804522115,0.5975392140937555,411.1117035292665,1.7221504592833075,21.534538,0.074,0.0,410.7543975592394,-416.1675,-36.716702535060826,2.24903201369698,-39.88078394845256
2025-07-19 00:00:00,432,21.086279538998497,0.0,20.67512332406317,0.4450687941049958,394.9766024177072,2.1488805648476,21.523832,0.074,0.0,394.6310177187565,-416.10706,-45.36619245158511,-2.666183668528159,-69.50841406541929
2025-07-19 01:00:00,433,20.676704875135897,0.0,20.77871694752433,0.9915883133890931,443.90866859822574,0.7370413449216576,21.480852,0.074,0.0,443.51903923719,-415.86447,-30.946927005140445,-3.462239046582967,-6.754598250080301
2025-07-19 02:00:00,434,21.088227873879305,0.0,20.722127627534253,0.6079053601373208,406.2567103055181,2.468218144644239,21.463581,0.074,0.0,405.90126142724665,-415.767,-47.02241845778138,-2.4404161088945058,-59.32857143044485
2025-07-19 03:00:00,435,20.64108026776989,0.0,20.826742355245926,0.9722814143298354,441.3964340829836,0.9577513681995075,21.445036,0.074,0.0,441.0089029813428,-415.6623,-32.312647391340384,-3.6946583513520763,-10.660695241818383
2025-07-19 04:00:00,436,20.200755909302018,0.1790227351250819,20.078393010251627,1.0,440.05973977633806,1.7011996777317715,21.439104,0.074,0.1672072346068265,439.6720626709503,-415.6289,-46.046059458804706,-7.00128797110268,-28.836983774350227
2025-07-19 05:00:00,437,19.83085786719306,38.67712080269708,19.649017781775058,0.2536513603720868,377.222180984353,1.0640105457354905,21.41815,0.074,35.00041133145107,376.8889068358491,-415.51062,-42.66831427219935,-7.747450852583548,-54.03706707467021
2025-07-19 06:00:00,438,19.874353361328303,145.0531212673551,19.05186396203504,0.5892038869825726,393.6494460274759,1.9212158299560682,21.420233,0.074,132.6075251483098,393.3017758363518,-415.52234,-57.87814640118529,-9.275506301379185,43.233309414909655
2025-07-19 07:00:00,439,19.91359770352335,278.72090419081326,19.022208449256947,0.329938090088512,378.7020473160156,0.9106474331160811,21.391367,0.074,252.72099697435667,378.3676804615454,-415.3595,-44.83343621158667,-6.88484294869269,164.01090120531015
2025-07-19 08:00:00,440,20.09711670994767,496.068008243475,18.926025253166014,0.0,372.4494077908269,0.38879099773364284,21.427208,0.074,446.4612074191275,372.12102930068966,-415.56174,-38.87043013470541,-5.24778195288437,358.90228757168046
2025-07-19 09:00:00,441,20.679751504629337,650.7821249327003,18.994255224886064,0.0559022610836553,375.701804338181,1.5366316217979945,21.493223,0.074,586.3401595333715,375.37204956112765,-415.9342,-53.072311959978634,-4.358901255159941,488.3467917777982
2025-07-19 10:00:00,442,22.67751129077408,739.4836333499836,19.20511348444795,1.0,451.6734022129486,2.6364282981792413,21.67591,0.074,690.6777135488846,451.28302312612215,-416.96637,-64.7941039430517,6.477149410010303,666.677412513059
2025-07-19 11:00:00,443,24.226446033035582,690.1404042512385,22.692114876006546,1.0,471.972097442199,0.8333187296414504,21.851418,0.074,644.5911375706567,471.56898166733,-417.95975,-19.924324387187514,9.122506544566757,687.3985540809127
2025-07-19 12:00:00,444,25.631315082764218,592.289598470242,21.104315465044717,1.0,475.6683551331846,5.320925882413238,21.742002,0.074,553.198484971206,475.2664030612523,-417.3403,-69.20890652416584,36.7894702452468,578.7051502398673
2025-07-19 13:00:00,445,20.582278165705475,143.3031300010751,19.259802912858245,1.0,439.6474235406185,1.7613993521740672,21.645182,0.074,133.84512342100413,439.26125234600005,-416.7926,-56.22779591942179,-6.058821965611621,94.02715534290832
2025-07-19 14:00:00,446,21.08906632793889,288.08725777594213,18.334150383646826,1.0,439.47470416623065,0.8235045142092734,21.653065,0.074,269.0734987627299,439.0901941382527,-416.83725,-49.3309517964027,-2.467211904768699,239.52827944395182
2025-07-19 15:00:00,447,21.788761143949444,207.16378994098537,17.825009714409152,1.0,441.7351002280698,4.837090880649912,21.662954,0.074,193.4909798048803,441.3506926721153,-416.8932,-114.91309744791663,1.1980229229944421,104.23340947551097
2025-07-19 16:00:00,448,23.139640055948973,208.62858675749004,18.822794023385256,1.0,453.095287933973,4.342139214560721,21.729408,0.074,194.8591000314957,452.70506544801356,-417.26895,-92.57241128287349,12.174874479334537,149.8976772599547
2025-07-19 17:00:00,449,22.52807651705496,258.9840585480256,19.00372318858375,0.2263269428747148,388.06497163132616,1.0912862880709824,21.78034,0.074,234.20926021470262,387.72918391965317,-417.55722,-47.39078048761658,3.351859764577675,160.34230295233252
2025-07-19 18:00:00,450,21.74439753315517,173.24585896683357,21.24452380841281,0.5251718477374357,405.05335030124667,0.964584981246696,21.77381,0.074,158.01877224163962,404.70074352606014,-417.52026,-32.03359191408006,-0.13119436661386086,113.03446581513079
2025-07-19 19:00:00,451,21.861433071712668,51.574582674111454,21.14611806506433,0.6128115179546773,411.969844323042,0.5474555740183038,21.739511,0.074,47.19177540473427,411.61153973877225,-417.32614,-28.150694161674224,0.4735525223566624,13.800032146767116
2025-07-19 20:00:00,452,21.620296048324636,0.6006183372788882,21.715883595598736,0.7161387595117036,421.2821163195873,1.9941207990919247,21.726788,0.074,0.5519473657039842,420.9150312144323,-417.25412,-37.064139449864975,-0.6206747974810752,-33.47195554025662
2025-07-19 21:00:00,453,21.286400303729124,0.0,22.004810461411843,0.9772364283751572,449.2922060537764,0.7777586488939685,21.722061,0.074,0.0,448.8997048264684,-417.22736,-25.368892721539456,-1.8692040214214944,4.434252126476193
2025-07-19 22:00:00,454,21.00774150462462,0.0,21.73705839834913,0.7385659551909667,420.1087204119594,0.4410009511985689,21.709726,0.074,0.0,419.74092330344627,-417.15762,-24.50096798607609,-2.7358430690478004,-24.65351104269325
2025-07-19 23:00:00,455,21.204402868496743,0.0,21.636895844447046,0.6275854212019517,410.9860628250466,0.20994159474419946,21.70072,0.074,0.0,410.62679849321216,-417.1067,-22.810967996665998,-1.7645551130416284,-31.05541406962046
2025-07-20 00:00:00,456,20.73796266441792,0.0,21.977221779243,0.8377591377842708,429.48275922650873,0.16998496082414716,21.689713,0.074,0.0,429.1059704063245,-417.04437,-21.084323472182483,-3.4143449272507103,-12.43707055170244
2025-07-20 01:00:00,457,20.160175657597332,0.0,21.943682561244525,0.8586820989626746,428.4421354741333,1.0329283655673671,21.679768,0.074,0.0,428.0645743357494,-416.98828,-28.501893539551606,-7.335792102549434,-24.76139255635164
2025-07-20 02:00:00,458,20.435480056478585,0.0,22.060211248326137,0.7289020801039813,416.9258331868968,0.510833156570591,21.6727,0.074,0.0,416.55920348120475,-416.94824,-23.353254554437953,-5.058509947245993,-28.8008032079792
2025-07-20 03:00:00,459,20.211560061833552,0.0,21.52654812562655,1.0,444.5228156616274,1.096344102028843,21.667606,0.074,0.0,444.13123953206104,-416.9194,-31.86044076250654,-7.13321541640254,-11.781819723019908
2025-07-20 04:00:00,460,19.16786756683393,0.0801857605767561,21.52913654125612,1.0,438.46649467706544,2.3513493919262185,21.659395,0.074,0.07489350037869019,438.0771104281448,-416.873,-43.68441519506228,-16.79645675578872,-39.201853862171276
2025-07-20 05:00:00,461,18.848791998396223,22.57058677946076,21.132722950051352,0.8927119359218222,422.6186966322988,2.442244798592007,21.651241,0.074,20.93221723730788,422.24245262092995,-416.82693,-48.82999434764791,-19.389384588757462,-41.871643892620654
2025-07-20 06:00:00,462,18.6695181238872,72.68045342745097,20.88381183532849,1.0,433.7031027599115,1.9521240137560463,21.655115,0.074,67.8835435012392,433.31645081061725,-416.84885,-46.94582084199079,-18.83445964112935,18.57086739318946
